74,4.08,-27.72,28,-0.0201985,-1.75925e-05,9.9925,0.0002,1.00075e-05,7.12,7.12,0.006257,-0.02975,0.009,10.6875,10.6875,0.00330427
75,4.16,-28.2,28.5,0.00536096,-1.74921e-05,9.9925,0.0004,4.003e-05,10.64,10.64,-0.003662,-0.0105,-0.002,10.6875,10.6875,0.000704247
76,4.24,-28.7,29,0.0137668,-1.73619e-05,9.99,0,1.001e-05,10.64,10.64,0.002442,-0.01025,-0.0015,14.25,14.25,-0.00110316
77,4.3,-29.2,29.5,-0.016085,-1.72017e-05,9.99,0,1.001e-05,10.64,10.64,-0.00061,-0.01025,0.0015,14.25,14.25,0.000845018
78,4.38,-29.7,30,0.0212337,-1.70118e-05,9.99,0,1.001e-05,14.24,14.24,-0.002136,0.0095,-0.0025,14.25,14.25,-0.000744723
79,4.44,-30.18,30.5,-0.0115678,-1.6799e-05,9.99,-0.0002,-2.002e-05,14.24,14.24,-0.00061,0.0095,-0.0015,14.25,14.25,0.00716462
80,4.52,-30.68,31,-0.0119718,-1.66538e-05,9.99,0,-2.002e-05,14.24,14.24,-0.002136,0.0095,-0.001,14.25,14.25,0.00823756
81,4.6,-31.18,31.5,0.0175955,-1.66034e-05,9.9925,0,1.00075e-05,14.24,14.24,0.00702,0.0095,0.0035,10.6875,10.6875,-0.00702276
82,4.66,-31.66,32,-0.00884364,-1.66477e-05,9.9925,0.0002,1.00075e-05,14.24,14.24,0.00702,0.0095,0.007,10.6875,10.6875,0.013629
83,4.74,-32.16,32.5,-0.00786497,-1.67867e-05,9.9925,0.0004,1.00075e-05,10.64,10.64,-0.00824,-0.01025,-0.0035,10.6875,10.6875,0.0151552
84,4.82,-32.66,33,0.0142224,-1.70205e-05,9.9925,0,-2.0015e-05,10.64,10.64,0.013124,-0.01025,0.004,10.6875,10.6875,-0.0122122
85,4.88,-33.16,33.5,-0.0198397,-1.73491e-05,9.99,0.0004,4.004e-05,10.64,10.64,0.013887,-0.01025,0.0145,14.25,14.25,0.0127038
86,4.96,-33.64,34,-0.0037874,8.22275e-05,9.99,0.0008,7.00701e-05,10.64,10.64,-0.012818,-0.01025,-0.005,14.25,14.25,0.0112254
87,5.04,-34.14,34.5,0.011353,8.17094e-05,9.99,0,-2.002e-05,14.24,14.24,0.011598,0.0095,0,14.25,14.25,-0.00733419
88,5.1,-34.64,35,-0.0157435,8.10965e-05,9.99,0.0002,4.004e-05,14.24,14.24,0.009309,0.0095,0.0125,14.25,14.25,0.0050054
89,5.18,-35.12,35.5,0.000879424,8.04e-05,9.9925,0.0006,4.003e-05,14.24,14.24,-0.00824,0.0095,-0.0045,10.6875,10.6875,0.00102336
90,5.26,-35.62,36,0.00945623,7.99082e-05,9.9925,0,-2.0015e-05,14.24,14.24,0.003968,0.0095,-0.0025,10.6875,10.6875,-0.00126597
91,5.32,-36.12,36.5,-0.0116649,7.97481e-05,9.9925,0,1.00075e-05,10.64,10.64,0.000916,-0.01025,0.004,10.6875,10.6875,0.000998958
92,5.4,-36.62,37,-0.016002,7.99198e-05,9.9925,0,1.00075e-05,10.64,10.64,-0.002136,-0.01025,-0.0025,10.6875,10.6875,-0.00066556
93,5.48,-37.1,37.5,0.00915643,8.04233e-05,9.99,0,-2.002e-05,10.64,10.64,0.000916,-0.01025,-0.001,14.25,14.25,-0.00253241
94,5.54,-37.6,38,-0.00762912,8.12585e-05,9.99,0,1.001e-05,10.64,10.64,-0.002136,-0.01025,-0.0005,14.25,14.25,0.0030704
95,5.62,-38.1,38.5,0.0123406,8.24255e-05,9.99,0,-2.002e-05,14.24,14.24,-0.003662,0.0095,-0.003,14.25,14.25,-0.000130929
96,5.68,-38.58,39,-0.0101362,8.39243e-05,9.99,-0.0002,-2.002e-05,14.24,14.24,0.002442,0.0095,0.0005,14.25,14.25,0.00901605
