0,0,0,0,-1.4244,0.0001,0,0.0001,0,0,-0.00061,0,0,1250,1250,-0.00614735
1,0,0,0,-1.4244,0.0001,0,0.0001,0,0,-0.00061,0,0,1250,1250,-0.00958521
2,0,0,0,-1.4244,0.0001,0,0.0001,0,0,-0.00061,0,0,1250,1250,-0.0114082
3,0,0,0,-1.4244,0.0850001,0,0.00117647,1250,1250,-0.009766,-7.76875,-0.0005,1250,1250,-0.00375209
4,0,-0.02,0,-1.4244,0.4275,0,0.000233918,1250,1250,-0.012818,6.451,-0.001,1250,1250,0.00388805
5,0,-0.04,0.05,-1.4244,0.76,0,-0.000263158,1250,1250,-0.005188,6.5575,-0.0005,1250,1250,0.00861597
6,0.02,-0.1,0.1,-1.4244,1.0725,0,-0.00018648,1250,1250,0.002442,6.1945,0,1250,1250,0.00108688
7,0.02,-0.16,0.15,-1.4244,1.385,0,-0.000144404,1250,1250,0.008546,6.36475,0,1250,1250,0.0105863
8,0.04,-0.24,0.25,-1.4244,1.7075,0,-0.00011713,1250,1250,0.000916,6.45075,0.0005,1250,1250,-0.0104511
9,0.04,-0.32,0.3,-1.4244,2.03,0,4.92611e-05,1250,1250,0.010072,6.4785,0.001,1250,1250,0.00443379
10,0.06,-0.44,0.45,-1.4244,2.355,0,4.24628e-05,1250,1250,-0.011292,6.48425,0,1250,1250,0.00889273
11,0.08,-0.56,0.55,-1.4244,2.6775,0,3.73483e-05,1250,1250,0.003968,6.48575,0,1250,1250,0.0113232
12,0.1,-0.7,0.7,-1.4244,3.0025,0,3.33056e-05,1250,1250,0.008546,6.48375,0,1250,1250,0.0063573
13,0.12,-0.86,0.85,-1.4244,3.325,0,3.00752e-05,1250,1250,0.010072,6.47825,0.0005,1250,1250,0.0104433
14,0.16,-1.02,1.05,-1.4244,3.65,0,2.73973e-05,1250,1250,0.005494,6.4725,0.0005,1250,1250,-0.0052556
15,0.18,-1.22,1.25,-1.4244,3.9725,0,2.51731e-05,1250,1250,0.010072,6.469,0.0015,1250,1250,-0.00596169
16,0.2,-1.42,1.45,-1.4244,4.2975,0,2.32693e-05,1250,1250,-0.006714,6.46775,0,1250,1250,0.00352296
17,0.24,-1.64,1.65,-1.4244,4.62,0,2.1645e-05,1250,1250,-0.006714,6.46725,0,1250,1250,0.00838999
18,0.28,-1.88,1.9,-1.4244,4.9425,0,2.02327e-05,1250,1250,0.002442,6.467,0,1250,1250,-0.00467611
19,0.32,-2.12,2.15,-1.4244,5.2675,0,1.89843e-05,1250,1250,0.00702,6.466,0,1250,1250,-0.00602749
20,0.36,-2.4,2.45,-1.4244,5.59,0,1.78891e-05,1250,1250,-0.005188,6.46475,-0.0005,1250,1250,-0.00406649
21,0.4,-2.68,2.7,-1.4244,5.9125,0,1.69133e-05,1250,1250,-0.006714,6.46325,0,1250,1250,-0.00555593
22,0.44,-2.98,3,-1.4244,6.235,0,1.60385e-05,1250,1250,-0.005188,6.4615,0,1250,1250,-0.00626471
23,0.48,-3.3,3.35,-1.4244,6.5575,0,1.52497e-05,1250,1250,-0.006714,6.45975,-0.0005,1250,1250,-0.00208159
24,0.54,-3.62,3.65,-1.4244,6.8825,0,1.45296e-05,1250,1250,-0.006714,6.458,-0.001,1250,1250,-0.00471409
25,0.58,-3.98,4,-1.4244,7.205,0,-2.77585e-05,1250,1250,-0.002136,6.456,-0.0005,1250,1250,0.00445355
26,0.64,-4.34,4.4,-1.4244,7.5275,0,-2.65692e-05,1250,1250,-0.005188,6.45425,-0.0005,1250,1250,0.00882947
27,0.7,-4.72,4.75,-1.4244,7.85,0,-2.54777e-05,1250,1250,0.003968,6.45225,0,1250,1250,-0.00458319
28,0.76,-5.12,5.2,-1.4244,8.1725,0,1.22362e-05,1250,1250,0.008546,6.45025,0.0005,1250,1250,-0.00572013
29,0.82,-5.54,5.6,-1.4244,8.495,0,1.17716e-05,1250,1250,-0.005188,6.448,0,1250,1250,-0.00955364
30,0.88,-5.96,6,-1.4244,8.8175,0,1.13411e-05,1250,1250,-0.006714,6.44575,-0.0005,1250,1250,-0.0117237
31,0.94,-6.4,6.45,-1.4244,9.1375,0,1.09439e-05,1250,1250,-0.009766,6.4435,-0.0005,1229.06,1229.06,-0.00220258
32,1.02,-6.86,6.95,-1.4244,9.46,0,-2.11416e-05,1250,1250,-0.012818,6.441,-0.0015,769.5,769.5,-0.0109096
33,1.08,-7.34,7.4,-1.4244,9.7825,-0.0002,-2.04447e-05,1229.04,1229.04,-0.003662,6.38125,-0.001,309.938,309.938,0.00974308
34,1.16,-7.84,7.95,-1.4244,10.0875,-0.0002,-1.98265e-05,769.44,769.44,-0.011292,5.10325,-0.0015,-124.688,-124.688,-0.0100614
35,1.22,-8.34,8.45,-1.4244,10.335,-0.0002,-1.93517e-05,309.92,309.92,0.008546,4.0375,-0.0005,-477.375,-477.375,0.00983083
36,1.3,-8.86,8.95,-1.4244,10.5325,0,9.49442e-06,-124.72,-124.72,-0.011292,3.13725,-0.001,-758.812,-758.812,0.0122837
37,1.38,-9.38,9.5,-1.4244,10.69,0,-1.87091e-05,-477.44,-477.44,0.008546,2.69475,0,-983.25,-983.25,0.0101127
38,1.46,-9.9,10,-1.4244,10.68,0.0002,9.3633e-06,-758.88,-758.88,0.011598,-4.22325,0.0105,-969,-969,0.00233352
39,1.54,-10.42,10.55,-1.4244,10.4575,0.0008,3.82501e-05,-983.28,-983.28,0.010072,-5.43125,0.0095,-651.938,-651.938,-0.00407132
